# x(i)     phi(i)          |phi(i)|**2   p_classical(i)    vpot(i)
  0.500  0.88369799E+00  0.78092214E+00  0.37002773E+00    0.125000
  0.505  0.88150673E+00  0.77705411E+00  0.37129051E+00    0.127513
  0.510  0.87929927E+00  0.77316720E+00  0.37257906E+00    0.130050
  0.515  0.87707576E+00  0.76926190E+00  0.37389403E+00    0.132612
  0.520  0.87483637E+00  0.76533867E+00  0.37523605E+00    0.135200
  0.525  0.87258123E+00  0.76139801E+00  0.37660580E+00    0.137813
  0.530  0.87031052E+00  0.75744039E+00  0.37800399E+00    0.140450
  0.535  0.86802437E+00  0.75346630E+00  0.37943135E+00    0.143113
  0.540  0.86572295E+00  0.74947622E+00  0.38088863E+00    0.145800
  0.545  0.86340641E+00  0.74547064E+00  0.38237663E+00    0.148513
  0.550  0.86107492E+00  0.74145002E+00  0.38389617E+00    0.151250
  0.555  0.85872863E+00  0.73741486E+00  0.38544809E+00    0.154013
  0.560  0.85636770E+00  0.73336563E+00  0.38703330E+00    0.156800
  0.565  0.85399228E+00  0.72930282E+00  0.38865270E+00    0.159613
  0.570  0.85160255E+00  0.72522690E+00  0.39030728E+00    0.162450
  0.575  0.84919865E+00  0.72113835E+00  0.39199803E+00    0.165313
  0.580  0.84678076E+00  0.71703765E+00  0.39372601E+00    0.168200
  0.585  0.84434903E+00  0.71292528E+00  0.39549230E+00    0.171112
  0.590  0.84190362E+00  0.70880171E+00  0.39729806E+00    0.174050
  0.595  0.83944471E+00  0.70466742E+00  0.39914446E+00    0.177012
  0.600  0.83697245E+00  0.70052288E+00  0.40103276E+00    0.180000
  0.605  0.83448700E+00  0.69636856E+00  0.40296426E+00    0.183012
  0.610  0.83198854E+00  0.69220494E+00  0.40494033E+00    0.186050
  0.615  0.82947723E+00  0.68803248E+00  0.40696238E+00    0.189112
  0.620  0.82695323E+00  0.68385165E+00  0.40903191E+00    0.192200
  0.625  0.82441671E+00  0.67966292E+00  0.41115049E+00    0.195313
  0.630  0.82186784E+00  0.67546675E+00  0.41331976E+00    0.198450
  0.635  0.81930678E+00  0.67126360E+00  0.41554143E+00    0.201613
  0.640  0.81673370E+00  0.66705394E+00  0.41781731E+00    0.204800
  0.645  0.81414877E+00  0.66283823E+00  0.42014929E+00    0.208013
  0.650  0.81155216E+00  0.65861691E+00  0.42253938E+00    0.211250
  0.655  0.80894404E+00  0.65439046E+00  0.42498967E+00    0.214513
  0.660  0.80632457E+00  0.65015931E+00  0.42750236E+00    0.217800
  0.665  0.80369392E+00  0.64592392E+00  0.43007978E+00    0.221113
  0.670  0.80105227E+00  0.64168474E+00  0.43272438E+00    0.224450
  0.675  0.79839978E+00  0.63744221E+00  0.43543874E+00    0.227813
  0.680  0.79573663E+00  0.63319678E+00  0.43822559E+00    0.231200
  0.685  0.79306298E+00  0.62894889E+00  0.44108782E+00    0.234613
  0.690  0.79037901E+00  0.62469897E+00  0.44402847E+00    0.238050
  0.695  0.78768488E+00  0.62044746E+00  0.44705078E+00    0.241513
  0.700  0.78498076E+00  0.61619480E+00  0.45015816E+00    0.245000
  0.705  0.78226684E+00  0.61194141E+00  0.45335424E+00    0.248512
  0.710  0.77954327E+00  0.60768771E+00  0.45664287E+00    0.252050
  0.715  0.77681024E+00  0.60343414E+00  0.46002814E+00    0.255612
  0.720  0.77406790E+00  0.59918112E+00  0.46351440E+00    0.259200
  0.725  0.77131644E+00  0.59492906E+00  0.46710629E+00    0.262813
  0.730  0.76855603E+00  0.59067837E+00  0.47080874E+00    0.266450
  0.735  0.76578683E+00  0.58642947E+00  0.47462703E+00    0.270112
  0.740  0.76300903E+00  0.58218277E+00  0.47856680E+00    0.273800
  0.745  0.76022278E+00  0.57793867E+00  0.48263407E+00    0.277512
  0.750  0.75742827E+00  0.57369758E+00  0.48683531E+00    0.281250
  0.755  0.75462566E+00  0.56945988E+00  0.49117744E+00    0.285013
  0.760  0.75181513E+00  0.56522598E+00  0.49566791E+00    0.288800
  0.765  0.74899684E+00  0.56099627E+00  0.50031473E+00    0.292612
  0.770  0.74617098E+00  0.55677113E+00  0.50512654E+00    0.296450
  0.775  0.74333771E+00  0.55255095E+00  0.51011265E+00    0.300313
  0.780  0.74049721E+00  0.54833611E+00  0.51528315E+00    0.304200
  0.785  0.73764964E+00  0.54412698E+00  0.52064896E+00    0.308113
  0.790  0.73479517E+00  0.53992395E+00  0.52622191E+00    0.312050
  0.795  0.73193399E+00  0.53572736E+00  0.53201488E+00    0.316013
  0.800  0.72906625E+00  0.53153760E+00  0.53804191E+00    0.320000
  0.805  0.72619214E+00  0.52735502E+00  0.54431832E+00    0.324013
  0.810  0.72331182E+00  0.52317998E+00  0.55086086E+00    0.328050
  0.815  0.72042546E+00  0.51901284E+00  0.55768794E+00    0.332113
  0.820  0.71753323E+00  0.51485393E+00  0.56481976E+00    0.336200
  0.825  0.71463530E+00  0.51070362E+00  0.57227862E+00    0.340313
  0.830  0.71173185E+00  0.50656223E+00  0.58008916E+00    0.344450
  0.835  0.70882304E+00  0.50243010E+00  0.58827871E+00    0.348612
  0.840  0.70590904E+00  0.49830758E+00  0.59687767E+00    0.352800
  0.845  0.70299003E+00  0.49419498E+00  0.60591996E+00    0.357012
  0.850  0.70006616E+00  0.49009263E+00  0.61544356E+00    0.361250
  0.855  0.69713761E+00  0.48600085E+00  0.62549120E+00    0.365512
  0.860  0.69420455E+00  0.48191995E+00  0.63611109E+00    0.369800
  0.865  0.69126714E+00  0.47785026E+00  0.64735787E+00    0.374113
  0.870  0.68832555E+00  0.47379207E+00  0.65929380E+00    0.378450
  0.875  0.68537996E+00  0.46974568E+00  0.67199013E+00    0.382813
  0.880  0.68243051E+00  0.46571141E+00  0.68552887E+00    0.387200
  0.885  0.67947739E+00  0.46168953E+00  0.70000495E+00    0.391613
  0.890  0.67652076E+00  0.45768034E+00  0.71552898E+00    0.396050
  0.895  0.67356078E+00  0.45368412E+00  0.73223073E+00    0.400512
  0.900  0.67059762E+00  0.44970116E+00  0.75026360E+00    0.405000
  0.905  0.66763144E+00  0.44573174E+00  0.76981048E+00    0.409513
  0.910  0.66466240E+00  0.44177611E+00  0.79109147E+00    0.414050
  0.915  0.66169068E+00  0.43783456E+00  0.81437415E+00    0.418613
  0.920  0.65871643E+00  0.43390733E+00  0.83998766E+00    0.423200
  0.925  0.65573981E+00  0.42999470E+00  0.86834216E+00    0.427813
  0.930  0.65276099E+00  0.42609692E+00  0.89995641E+00    0.432450
  0.935  0.64978013E+00  0.42221422E+00  0.93549772E+00    0.437113
  0.940  0.64679739E+00  0.41834687E+00  0.97584157E+00    0.441800
  0.945  0.64381293E+00  0.41449509E+00  0.10221632E+01    0.446513
  0.950  0.64082691E+00  0.41065913E+00  0.10760838E+01    0.451250
  0.955  0.63783948E+00  0.40683921E+00  0.11399149E+01    0.456013
  0.960  0.63485082E+00  0.40303556E+00  0.12170883E+01    0.460800
  0.965  0.63186106E+00  0.39924840E+00  0.13129670E+01    0.465612
  0.970  0.62887038E+00  0.39547796E+00  0.14365124E+01    0.470450
  0.975  0.62587893E+00  0.39172443E+00  0.16041310E+01    0.475312
  0.980  0.62288686E+00  0.38798804E+00  0.18501386E+01    0.480200
  0.985  0.61989433E+00  0.38426898E+00  0.22635593E+01    0.485113
  0.990  0.61690149E+00  0.38056745E+00  0.31991347E+01    0.490050
  0.995  0.61390850E+00  0.37688365E+00  0.00000000E+00    0.495013
  1.000  0.61091551E+00  0.37321776E+00  0.00000000E+00    0.500000
  1.005  0.60792268E+00  0.36956998E+00  0.00000000E+00    0.505013
  1.010  0.60493014E+00  0.36594048E+00  0.00000000E+00    0.510050
  1.015  0.60193807E+00  0.36232944E+00  0.00000000E+00    0.515113
  1.020  0.59894660E+00  0.35873702E+00  0.00000000E+00    0.520200
  1.025  0.59595588E+00  0.35516341E+00  0.00000000E+00    0.525312
  1.030  0.59296607E+00  0.35160875E+00  0.00000000E+00    0.530450
  1.035  0.58997730E+00  0.34807322E+00  0.00000000E+00    0.535612
  1.040  0.58698974E+00  0.34455695E+00  0.00000000E+00    0.540800
  1.045  0.58400352E+00  0.34106011E+00  0.00000000E+00    0.546012
  1.050  0.58101879E+00  0.33758283E+00  0.00000000E+00    0.551250
  1.055  0.57803569E+00  0.33412526E+00  0.00000000E+00    0.556512
  1.060  0.57505437E+00  0.33068753E+00  0.00000000E+00    0.561800
  1.065  0.57207497E+00  0.32726977E+00  0.00000000E+00    0.567112
  1.070  0.56909764E+00  0.32387212E+00  0.00000000E+00    0.572450
  1.075  0.56612250E+00  0.32049469E+00  0.00000000E+00    0.577812
  1.080  0.56314972E+00  0.31713760E+00  0.00000000E+00    0.583200
  1.085  0.56017941E+00  0.31380097E+00  0.00000000E+00    0.588612
  1.090  0.55721173E+00  0.31048491E+00  0.00000000E+00    0.594050
  1.095  0.55424681E+00  0.30718952E+00  0.00000000E+00    0.599513
  1.100  0.55128478E+00  0.30391491E+00  0.00000000E+00    0.605000
  1.105  0.54832579E+00  0.30066117E+00  0.00000000E+00    0.610513
  1.110  0.54536996E+00  0.29742839E+00  0.00000000E+00    0.616050
  1.115  0.54241743E+00  0.29421667E+00  0.00000000E+00    0.621613
  1.120  0.53946834E+00  0.29102609E+00  0.00000000E+00    0.627200
  1.125  0.53652281E+00  0.28785673E+00  0.00000000E+00    0.632813
  1.130  0.53358098E+00  0.28470867E+00  0.00000000E+00    0.638450
  1.135  0.53064298E+00  0.28158197E+00  0.00000000E+00    0.644112
  1.140  0.52770894E+00  0.27847672E+00  0.00000000E+00    0.649800
  1.145  0.52477897E+00  0.27539297E+00  0.00000000E+00    0.655513
  1.150  0.52185322E+00  0.27233079E+00  0.00000000E+00    0.661250
  1.155  0.51893181E+00  0.26929022E+00  0.00000000E+00    0.667013
  1.160  0.51601486E+00  0.26627134E+00  0.00000000E+00    0.672800
  1.165  0.51310250E+00  0.26327418E+00  0.00000000E+00    0.678613
  1.170  0.51019485E+00  0.26029878E+00  0.00000000E+00    0.684450
  1.175  0.50729203E+00  0.25734520E+00  0.00000000E+00    0.690313
  1.180  0.50439417E+00  0.25441347E+00  0.00000000E+00    0.696200
  1.185  0.50150138E+00  0.25150363E+00  0.00000000E+00    0.702113
  1.190  0.49861378E+00  0.24861570E+00  0.00000000E+00    0.708050
  1.195  0.49573149E+00  0.24574971E+00  0.00000000E+00    0.714013
  1.200  0.49285464E+00  0.24290569E+00  0.00000000E+00    0.720000
  1.205  0.48998332E+00  0.24008366E+00  0.00000000E+00    0.726013
  1.210  0.48711767E+00  0.23728363E+00  0.00000000E+00    0.732050
  1.215  0.48425779E+00  0.23450561E+00  0.00000000E+00    0.738113
  1.220  0.48140380E+00  0.23174962E+00  0.00000000E+00    0.744200
  1.225  0.47855581E+00  0.22901566E+00  0.00000000E+00    0.750313
  1.230  0.47571392E+00  0.22630374E+00  0.00000000E+00    0.756450
  1.235  0.47287826E+00  0.22361384E+00  0.00000000E+00    0.762613
  1.240  0.47004892E+00  0.22094598E+00  0.00000000E+00    0.768800
  1.245  0.46722601E+00  0.21830015E+00  0.00000000E+00    0.775013
  1.250  0.46440965E+00  0.21567632E+00  0.00000000E+00    0.781250
  1.255  0.46159993E+00  0.21307450E+00  0.00000000E+00    0.787513
  1.260  0.45879697E+00  0.21049466E+00  0.00000000E+00    0.793800
  1.265  0.45600086E+00  0.20793678E+00  0.00000000E+00    0.800113
  1.270  0.45321171E+00  0.20540085E+00  0.00000000E+00    0.806450
  1.275  0.45042961E+00  0.20288683E+00  0.00000000E+00    0.812813
  1.280  0.44765467E+00  0.20039471E+00  0.00000000E+00    0.819200
  1.285  0.44488699E+00  0.19792443E+00  0.00000000E+00    0.825612
  1.290  0.44212666E+00  0.19547599E+00  0.00000000E+00    0.832050
  1.295  0.43937379E+00  0.19304932E+00  0.00000000E+00    0.838512
  1.300  0.43662846E+00  0.19064441E+00  0.00000000E+00    0.845000
  1.305  0.43389077E+00  0.18826120E+00  0.00000000E+00    0.851512
  1.310  0.43116081E+00  0.18589965E+00  0.00000000E+00    0.858050
  1.315  0.42843868E+00  0.18355971E+00  0.00000000E+00    0.864612
  1.320  0.42572447E+00  0.18124133E+00  0.00000000E+00    0.871200
  1.325  0.42301827E+00  0.17894446E+00  0.00000000E+00    0.877812
  1.330  0.42032017E+00  0.17666904E+00  0.00000000E+00    0.884450
  1.335  0.41763025E+00  0.17441502E+00  0.00000000E+00    0.891112
  1.340  0.41494860E+00  0.17218234E+00  0.00000000E+00    0.897800
  1.345  0.41227530E+00  0.16997093E+00  0.00000000E+00    0.904512
  1.350  0.40961045E+00  0.16778072E+00  0.00000000E+00    0.911250
  1.355  0.40695413E+00  0.16561166E+00  0.00000000E+00    0.918013
  1.360  0.40430641E+00  0.16346367E+00  0.00000000E+00    0.924800
  1.365  0.40166738E+00  0.16133668E+00  0.00000000E+00    0.931612
  1.370  0.39903712E+00  0.15923062E+00  0.00000000E+00    0.938450
  1.375  0.39641570E+00  0.15714541E+00  0.00000000E+00    0.945313
  1.380  0.39380322E+00  0.15508097E+00  0.00000000E+00    0.952200
  1.385  0.39119973E+00  0.15303723E+00  0.00000000E+00    0.959113
  1.390  0.38860532E+00  0.15101410E+00  0.00000000E+00    0.966050
  1.395  0.38602007E+00  0.14901149E+00  0.00000000E+00    0.973013
  1.400  0.38344404E+00  0.14702933E+00  0.00000000E+00    0.980000
  1.405  0.38087731E+00  0.14506752E+00  0.00000000E+00    0.987013
  1.410  0.37831995E+00  0.14312598E+00  0.00000000E+00    0.994050
  1.415  0.37577203E+00  0.14120462E+00  0.00000000E+00    1.001113
  1.420  0.37323362E+00  0.13930333E+00  0.00000000E+00    1.008200
  1.425  0.37070478E+00  0.13742204E+00  0.00000000E+00    1.015313
  1.430  0.36818559E+00  0.13556063E+00  0.00000000E+00    1.022450
  1.435  0.36567611E+00  0.13371902E+00  0.00000000E+00    1.029613
  1.440  0.36317641E+00  0.13189710E+00  0.00000000E+00    1.036800
  1.445  0.36068654E+00  0.13009478E+00  0.00000000E+00    1.044013
  1.450  0.35820657E+00  0.12831195E+00  0.00000000E+00    1.051250
  1.455  0.35573657E+00  0.12654851E+00  0.00000000E+00    1.058513
  1.460  0.35327659E+00  0.12480435E+00  0.00000000E+00    1.065800
  1.465  0.35082669E+00  0.12307937E+00  0.00000000E+00    1.073113
  1.470  0.34838694E+00  0.12137346E+00  0.00000000E+00    1.080450
  1.475  0.34595738E+00  0.11968651E+00  0.00000000E+00    1.087813
  1.480  0.34353807E+00  0.11801841E+00  0.00000000E+00    1.095200
  1.485  0.34112908E+00  0.11636905E+00  0.00000000E+00    1.102613
  1.490  0.33873045E+00  0.11473832E+00  0.00000000E+00    1.110050
  1.495  0.33634223E+00  0.11312610E+00  0.00000000E+00    1.117513
  1.500  0.33396449E+00  0.11153228E+00  0.00000000E+00    1.125000
  1.505  0.33159726E+00  0.10995675E+00  0.00000000E+00    1.132513
  1.510  0.32924061E+00  0.10839938E+00  0.00000000E+00    1.140050
  1.515  0.32689457E+00  0.10686006E+00  0.00000000E+00    1.147613
  1.520  0.32455920E+00  0.10533868E+00  0.00000000E+00    1.155200
  1.525  0.32223455E+00  0.10383510E+00  0.00000000E+00    1.162813
  1.530  0.31992065E+00  0.10234922E+00  0.00000000E+00    1.170450
  1.535  0.31761756E+00  0.10088091E+00  0.00000000E+00    1.178113
  1.540  0.31532531E+00  0.99430053E-01  0.00000000E+00    1.185800
  1.545  0.31304396E+00  0.97996521E-01  0.00000000E+00    1.193512
  1.550  0.31077354E+00  0.96580194E-01  0.00000000E+00    1.201250
  1.555  0.30851410E+00  0.95180948E-01  0.00000000E+00    1.209012
  1.560  0.30626567E+00  0.93798658E-01  0.00000000E+00    1.216800
  1.565  0.30402829E+00  0.92433200E-01  0.00000000E+00    1.224612
  1.570  0.30180200E+00  0.91084449E-01  0.00000000E+00    1.232450
  1.575  0.29958684E+00  0.89752277E-01  0.00000000E+00    1.240312
  1.580  0.29738285E+00  0.88436560E-01  0.00000000E+00    1.248200
  1.585  0.29519006E+00  0.87137169E-01  0.00000000E+00    1.256112
  1.590  0.29300850E+00  0.85853978E-01  0.00000000E+00    1.264050
  1.595  0.29083820E+00  0.84586859E-01  0.00000000E+00    1.272012
  1.600  0.28867921E+00  0.83335684E-01  0.00000000E+00    1.280000
  1.605  0.28653154E+00  0.82100325E-01  0.00000000E+00    1.288013
  1.610  0.28439524E+00  0.80880652E-01  0.00000000E+00    1.296050
  1.615  0.28227033E+00  0.79676538E-01  0.00000000E+00    1.304113
  1.620  0.28015683E+00  0.78487852E-01  0.00000000E+00    1.312200
  1.625  0.27805479E+00  0.77314466E-01  0.00000000E+00    1.320313
  1.630  0.27596422E+00  0.76156250E-01  0.00000000E+00    1.328450
  1.635  0.27388515E+00  0.75013074E-01  0.00000000E+00    1.336612
  1.640  0.27181760E+00  0.73884808E-01  0.00000000E+00    1.344800
  1.645  0.26976160E+00  0.72771323E-01  0.00000000E+00    1.353012
  1.650  0.26771718E+00  0.71672489E-01  0.00000000E+00    1.361250
  1.655  0.26568435E+00  0.70588175E-01  0.00000000E+00    1.369513
  1.660  0.26366314E+00  0.69518252E-01  0.00000000E+00    1.377800
  1.665  0.26165357E+00  0.68462590E-01  0.00000000E+00    1.386113
  1.670  0.25965565E+00  0.67421059E-01  0.00000000E+00    1.394450
  1.675  0.25766942E+00  0.66393529E-01  0.00000000E+00    1.402813
  1.680  0.25569488E+00  0.65379870E-01  0.00000000E+00    1.411200
  1.685  0.25373205E+00  0.64379952E-01  0.00000000E+00    1.419613
  1.690  0.25178095E+00  0.63393647E-01  0.00000000E+00    1.428050
  1.695  0.24984160E+00  0.62420824E-01  0.00000000E+00    1.436513
  1.700  0.24791401E+00  0.61461355E-01  0.00000000E+00    1.445000
  1.705  0.24599819E+00  0.60515111E-01  0.00000000E+00    1.453513
  1.710  0.24409417E+00  0.59581963E-01  0.00000000E+00    1.462050
  1.715  0.24220195E+00  0.58661783E-01  0.00000000E+00    1.470613
  1.720  0.24032154E+00  0.57754442E-01  0.00000000E+00    1.479200
  1.725  0.23845296E+00  0.56859813E-01  0.00000000E+00    1.487813
  1.730  0.23659621E+00  0.55977769E-01  0.00000000E+00    1.496450
  1.735  0.23475132E+00  0.55108181E-01  0.00000000E+00    1.505113
  1.740  0.23291828E+00  0.54250923E-01  0.00000000E+00    1.513800
  1.745  0.23109710E+00  0.53405870E-01  0.00000000E+00    1.522513
  1.750  0.22928780E+00  0.52572894E-01  0.00000000E+00    1.531250
  1.755  0.22749037E+00  0.51751870E-01  0.00000000E+00    1.540013
  1.760  0.22570484E+00  0.50942673E-01  0.00000000E+00    1.548800
  1.765  0.22393119E+00  0.50145179E-01  0.00000000E+00    1.557613
  1.770  0.22216945E+00  0.49359262E-01  0.00000000E+00    1.566450
  1.775  0.22041960E+00  0.48584800E-01  0.00000000E+00    1.575313
  1.780  0.21868166E+00  0.47821669E-01  0.00000000E+00    1.584200
  1.785  0.21695563E+00  0.47069747E-01  0.00000000E+00    1.593113
  1.790  0.21524152E+00  0.46328910E-01  0.00000000E+00    1.602050
  1.795  0.21353931E+00  0.45599038E-01  0.00000000E+00    1.611012
  1.800  0.21184903E+00  0.44880009E-01  0.00000000E+00    1.620000
  1.805  0.21017065E+00  0.44171704E-01  0.00000000E+00    1.629012
  1.810  0.20850420E+00  0.43474002E-01  0.00000000E+00    1.638050
  1.815  0.20684966E+00  0.42786783E-01  0.00000000E+00    1.647112
  1.820  0.20520704E+00  0.42109930E-01  0.00000000E+00    1.656200
  1.825  0.20357633E+00  0.41443324E-01  0.00000000E+00    1.665312
  1.830  0.20195754E+00  0.40786847E-01  0.00000000E+00    1.674450
  1.835  0.20035065E+00  0.40140384E-01  0.00000000E+00    1.683612
  1.840  0.19875568E+00  0.39503819E-01  0.00000000E+00    1.692800
  1.845  0.19717260E+00  0.38877035E-01  0.00000000E+00    1.702012
  1.850  0.19560143E+00  0.38259918E-01  0.00000000E+00    1.711250
  1.855  0.19404215E+00  0.37652354E-01  0.00000000E+00    1.720512
  1.860  0.19249476E+00  0.37054231E-01  0.00000000E+00    1.729800
  1.865  0.19095925E+00  0.36465435E-01  0.00000000E+00    1.739113
  1.870  0.18943562E+00  0.35885855E-01  0.00000000E+00    1.748450
  1.875  0.18792387E+00  0.35315380E-01  0.00000000E+00    1.757813
  1.880  0.18642398E+00  0.34753900E-01  0.00000000E+00    1.767200
  1.885  0.18493595E+00  0.34201306E-01  0.00000000E+00    1.776612
  1.890  0.18345977E+00  0.33657487E-01  0.00000000E+00    1.786050
  1.895  0.18199543E+00  0.33122338E-01  0.00000000E+00    1.795513
  1.900  0.18054293E+00  0.32595750E-01  0.00000000E+00    1.805000
  1.905  0.17910225E+00  0.32077618E-01  0.00000000E+00    1.814512
  1.910  0.17767339E+00  0.31567835E-01  0.00000000E+00    1.824050
  1.915  0.17625634E+00  0.31066298E-01  0.00000000E+00    1.833613
  1.920  0.17485108E+00  0.30572902E-01  0.00000000E+00    1.843200
  1.925  0.17345761E+00  0.30087544E-01  0.00000000E+00    1.852813
  1.930  0.17207592E+00  0.29610122E-01  0.00000000E+00    1.862450
  1.935  0.17070599E+00  0.29140536E-01  0.00000000E+00    1.872113
  1.940  0.16934782E+00  0.28678683E-01  0.00000000E+00    1.881800
  1.945  0.16800139E+00  0.28224466E-01  0.00000000E+00    1.891513
  1.950  0.16666668E+00  0.27777784E-01  0.00000000E+00    1.901250
  1.955  0.16534370E+00  0.27338540E-01  0.00000000E+00    1.911013
  1.960  0.16403243E+00  0.26906637E-01  0.00000000E+00    1.920800
  1.965  0.16273284E+00  0.26481979E-01  0.00000000E+00    1.930613
  1.970  0.16144494E+00  0.26064470E-01  0.00000000E+00    1.940450
  1.975  0.16016871E+00  0.25654016E-01  0.00000000E+00    1.950313
  1.980  0.15890413E+00  0.25250524E-01  0.00000000E+00    1.960200
  1.985  0.15765120E+00  0.24853900E-01  0.00000000E+00    1.970113
  1.990  0.15640989E+00  0.24464053E-01  0.00000000E+00    1.980050
  1.995  0.15518019E+00  0.24080892E-01  0.00000000E+00    1.990013
  2.000  0.15396210E+00  0.23704327E-01  0.00000000E+00    2.000000
  2.005  0.15275559E+00  0.23334269E-01  0.00000000E+00    2.010012
  2.010  0.15156065E+00  0.22970630E-01  0.00000000E+00    2.020050
  2.015  0.15037727E+00  0.22613322E-01  0.00000000E+00    2.030113
  2.020  0.14920543E+00  0.22262260E-01  0.00000000E+00    2.040200
  2.025  0.14804512E+00  0.21917356E-01  0.00000000E+00    2.050312
  2.030  0.14689632E+00  0.21578528E-01  0.00000000E+00    2.060450
  2.035  0.14575902E+00  0.21245691E-01  0.00000000E+00    2.070613
  2.040  0.14463320E+00  0.20918762E-01  0.00000000E+00    2.080800
  2.045  0.14351885E+00  0.20597660E-01  0.00000000E+00    2.091012
  2.050  0.14241595E+00  0.20282303E-01  0.00000000E+00    2.101250
  2.055  0.14132449E+00  0.19972612E-01  0.00000000E+00    2.111513
  2.060  0.14024445E+00  0.19668507E-01  0.00000000E+00    2.121800
  2.065  0.13917583E+00  0.19369910E-01  0.00000000E+00    2.132112
  2.070  0.13811859E+00  0.19076745E-01  0.00000000E+00    2.142450
  2.075  0.13707273E+00  0.18788933E-01  0.00000000E+00    2.152813
  2.080  0.13603823E+00  0.18506400E-01  0.00000000E+00    2.163200
  2.085  0.13501508E+00  0.18229072E-01  0.00000000E+00    2.173612
  2.090  0.13400326E+00  0.17956874E-01  0.00000000E+00    2.184050
  2.095  0.13300276E+00  0.17689734E-01  0.00000000E+00    2.194513
  2.100  0.13201356E+00  0.17427580E-01  0.00000000E+00    2.205000
  2.105  0.13103565E+00  0.17170341E-01  0.00000000E+00    2.215512
  2.110  0.13006901E+00  0.16917947E-01  0.00000000E+00    2.226050
  2.115  0.12911362E+00  0.16670328E-01  0.00000000E+00    2.236613
  2.120  0.12816949E+00  0.16427417E-01  0.00000000E+00    2.247200
  2.125  0.12723658E+00  0.16189146E-01  0.00000000E+00    2.257813
  2.130  0.12631488E+00  0.15955449E-01  0.00000000E+00    2.268450
  2.135  0.12540438E+00  0.15726260E-01  0.00000000E+00    2.279113
  2.140  0.12450508E+00  0.15501514E-01  0.00000000E+00    2.289800
  2.145  0.12361694E+00  0.15281148E-01  0.00000000E+00    2.300512
  2.150  0.12273997E+00  0.15065099E-01  0.00000000E+00    2.311250
  2.155  0.12187414E+00  0.14853305E-01  0.00000000E+00    2.322013
  2.160  0.12101944E+00  0.14645705E-01  0.00000000E+00    2.332800
  2.165  0.12017587E+00  0.14442239E-01  0.00000000E+00    2.343612
  2.170  0.11934340E+00  0.14242847E-01  0.00000000E+00    2.354450
  2.175  0.11852203E+00  0.14047471E-01  0.00000000E+00    2.365313
  2.180  0.11771174E+00  0.13856053E-01  0.00000000E+00    2.376200
  2.185  0.11691252E+00  0.13668538E-01  0.00000000E+00    2.387113
  2.190  0.11612437E+00  0.13484869E-01  0.00000000E+00    2.398050
  2.195  0.11534726E+00  0.13304991E-01  0.00000000E+00    2.409012
  2.200  0.11458119E+00  0.13128850E-01  0.00000000E+00    2.420000
  2.205  0.11382615E+00  0.12956394E-01  0.00000000E+00    2.431013
  2.210  0.11308213E+00  0.12787569E-01  0.00000000E+00    2.442050
  2.215  0.11234912E+00  0.12622325E-01  0.00000000E+00    2.453112
  2.220  0.11162711E+00  0.12460612E-01  0.00000000E+00    2.464200
  2.225  0.11091609E+00  0.12302379E-01  0.00000000E+00    2.475313
  2.230  0.11021605E+00  0.12147578E-01  0.00000000E+00    2.486450
  2.235  0.10952699E+00  0.11996161E-01  0.00000000E+00    2.497612
  2.240  0.10884889E+00  0.11848081E-01  0.00000000E+00    2.508800
  2.245  0.10818175E+00  0.11703292E-01  0.00000000E+00    2.520013
  2.250  0.10752557E+00  0.11561748E-01  0.00000000E+00    2.531250
  2.255  0.10688033E+00  0.11423405E-01  0.00000000E+00    2.542512
  2.260  0.10624604E+00  0.11288221E-01  0.00000000E+00    2.553800
  2.265  0.10562268E+00  0.11156151E-01  0.00000000E+00    2.565113
  2.270  0.10501026E+00  0.11027154E-01  0.00000000E+00    2.576450
  2.275  0.10440876E+00  0.10901189E-01  0.00000000E+00    2.587812
  2.280  0.10381819E+00  0.10778216E-01  0.00000000E+00    2.599200
  2.285  0.10323854E+00  0.10658196E-01  0.00000000E+00    2.610613
  2.290  0.10266981E+00  0.10541091E-01  0.00000000E+00    2.622050
  2.295  0.10211201E+00  0.10426862E-01  0.00000000E+00    2.633512
  2.300  0.10156512E+00  0.10315473E-01  0.00000000E+00    2.645000
  2.305  0.10102914E+00  0.10206888E-01  0.00000000E+00    2.656513
  2.310  0.10050409E+00  0.10101072E-01  0.00000000E+00    2.668050
  2.315  0.99989958E-01  0.99979918E-02  0.00000000E+00    2.679612
  2.320  0.99486748E-01  0.98976129E-02  0.00000000E+00    2.691200
  2.325  0.98994461E-01  0.97999034E-02  0.00000000E+00    2.702813
  2.330  0.98513103E-01  0.97048315E-02  0.00000000E+00    2.714450
  2.335  0.98042677E-01  0.96123666E-02  0.00000000E+00    2.726112
  2.340  0.97583189E-01  0.95224787E-02  0.00000000E+00    2.737800
  2.345  0.97134643E-01  0.94351389E-02  0.00000000E+00    2.749513
  2.350  0.96697047E-01  0.93503189E-02  0.00000000E+00    2.761250
  2.355  0.96270408E-01  0.92679914E-02  0.00000000E+00    2.773013
  2.360  0.95854734E-01  0.91881300E-02  0.00000000E+00    2.784800
  2.365  0.95450035E-01  0.91107091E-02  0.00000000E+00    2.796613
  2.370  0.95056320E-01  0.90357039E-02  0.00000000E+00    2.808450
  2.375  0.94673600E-01  0.89630905E-02  0.00000000E+00    2.820313
  2.380  0.94301888E-01  0.88928460E-02  0.00000000E+00    2.832200
