# x(i)     phi(i)          |phi(i)|**2   p_classical(i)    vpot(i)
 -5.000 -0.49219656E-11  0.24225745E-22  0.00000000E+00   12.500000
  0.425  0.34155079E+00  0.11665694E+00  0.12189307E+00    0.090312
  0.430  0.34371383E+00  0.11813920E+00  0.12193129E+00    0.092450
  0.435  0.34581832E+00  0.11959031E+00  0.12197000E+00    0.094613
  0.440  0.34786392E+00  0.12100931E+00  0.12200919E+00    0.096800
  0.445  0.34985033E+00  0.12239526E+00  0.12204888E+00    0.099013
  0.450  0.35177725E+00  0.12374724E+00  0.12208904E+00    0.101250
  0.455  0.35364439E+00  0.12506436E+00  0.12212970E+00    0.103513
  0.460  0.35545148E+00  0.12634575E+00  0.12217085E+00    0.105800
  0.465  0.35719824E+00  0.12759058E+00  0.12221249E+00    0.108113
  0.470  0.35888442E+00  0.12879802E+00  0.12225462E+00    0.110450
  0.475  0.36050978E+00  0.12996730E+00  0.12229725E+00    0.112813
  0.480  0.36207408E+00  0.13109764E+00  0.12234037E+00    0.115200
  0.485  0.36357711E+00  0.13218831E+00  0.12238399E+00    0.117612
  0.490  0.36501864E+00  0.13323861E+00  0.12242812E+00    0.120050
  0.495  0.36639850E+00  0.13424786E+00  0.12247274E+00    0.122512
  0.500  0.36771647E+00  0.13521540E+00  0.12251786E+00    0.125000
  0.505  0.36897240E+00  0.13614063E+00  0.12256349E+00    0.127513
  0.510  0.37016610E+00  0.13702294E+00  0.12260963E+00    0.130050
  0.515  0.37129744E+00  0.13786179E+00  0.12265627E+00    0.132612
  0.520  0.37236626E+00  0.13865663E+00  0.12270342E+00    0.135200
  0.525  0.37337244E+00  0.13940698E+00  0.12275109E+00    0.137813
  0.530  0.37431584E+00  0.14011235E+00  0.12279926E+00    0.140450
  0.535  0.37519637E+00  0.14077232E+00  0.12284795E+00    0.143113
  0.540  0.37601393E+00  0.14138648E+00  0.12289716E+00    0.145800
  0.545  0.37676843E+00  0.14195445E+00  0.12294688E+00    0.148513
  0.550  0.37745979E+00  0.14247589E+00  0.12299712E+00    0.151250
  0.555  0.37808794E+00  0.14295049E+00  0.12304789E+00    0.154013
  0.560  0.37865285E+00  0.14337798E+00  0.12309917E+00    0.156800
  0.565  0.37915446E+00  0.14375810E+00  0.12315099E+00    0.159613
  0.570  0.37959274E+00  0.14409065E+00  0.12320333E+00    0.162450
  0.575  0.37996768E+00  0.14437544E+00  0.12325619E+00    0.165313
  0.580  0.38027927E+00  0.14461232E+00  0.12330959E+00    0.168200
  0.585  0.38052750E+00  0.14480118E+00  0.12336352E+00    0.171112
  0.590  0.38071240E+00  0.14494193E+00  0.12341799E+00    0.174050
  0.595  0.38083399E+00  0.14503453E+00  0.12347299E+00    0.177012
  0.600  0.38089230E+00  0.14507895E+00  0.12352853E+00    0.180000
  0.605  0.38088739E+00  0.14507520E+00  0.12358462E+00    0.183012
  0.610  0.38081930E+00  0.14502334E+00  0.12364124E+00    0.186050
  0.615  0.38068812E+00  0.14492344E+00  0.12369841E+00    0.189112
  0.620  0.38049391E+00  0.14477562E+00  0.12375613E+00    0.192200
  0.625  0.38023678E+00  0.14458001E+00  0.12381439E+00    0.195313
  0.630  0.37991682E+00  0.14433679E+00  0.12387321E+00    0.198450
  0.635  0.37953414E+00  0.14404616E+00  0.12393258E+00    0.201613
  0.640  0.37908887E+00  0.14370837E+00  0.12399251E+00    0.204800
  0.645  0.37858114E+00  0.14332368E+00  0.12405299E+00    0.208013
  0.650  0.37801110E+00  0.14289239E+00  0.12411404E+00    0.211250
  0.655  0.37737890E+00  0.14241483E+00  0.12417565E+00    0.214513
  0.660  0.37668470E+00  0.14189136E+00  0.12423782E+00    0.217800
  0.665  0.37592869E+00  0.14132238E+00  0.12430056E+00    0.221113
  0.670  0.37511105E+00  0.14070830E+00  0.12436387E+00    0.224450
  0.675  0.37423197E+00  0.14004957E+00  0.12442775E+00    0.227813
  0.680  0.37329166E+00  0.13934667E+00  0.12449221E+00    0.231200
  0.685  0.37229035E+00  0.13860010E+00  0.12455724E+00    0.234613
  0.690  0.37122825E+00  0.13781041E+00  0.12462286E+00    0.238050
  0.695  0.37010561E+00  0.13697816E+00  0.12468905E+00    0.241513
  0.700  0.36892266E+00  0.13610393E+00  0.12475583E+00    0.245000
  0.705  0.36767968E+00  0.13518834E+00  0.12482320E+00    0.248512
  0.710  0.36637692E+00  0.13423204E+00  0.12489116E+00    0.252050
  0.715  0.36501466E+00  0.13323570E+00  0.12495971E+00    0.255612
  0.720  0.36359319E+00  0.13220000E+00  0.12502885E+00    0.259200
  0.725  0.36211280E+00  0.13112568E+00  0.12509859E+00    0.262813
  0.730  0.36057380E+00  0.13001347E+00  0.12516894E+00    0.266450
  0.735  0.35897651E+00  0.12886413E+00  0.12523989E+00    0.270112
  0.740  0.35732124E+00  0.12767847E+00  0.12531144E+00    0.273800
  0.745  0.35560833E+00  0.12645729E+00  0.12538360E+00    0.277512
  0.750  0.35383813E+00  0.12520142E+00  0.12545638E+00    0.281250
  0.755  0.35201098E+00  0.12391173E+00  0.12552977E+00    0.285013
  0.760  0.35012725E+00  0.12258909E+00  0.12560377E+00    0.288800
  0.765  0.34818730E+00  0.12123439E+00  0.12567840E+00    0.292612
  0.770  0.34619151E+00  0.11984856E+00  0.12575366E+00    0.296450
  0.775  0.34414027E+00  0.11843253E+00  0.12582953E+00    0.300313
  0.780  0.34203397E+00  0.11698724E+00  0.12590604E+00    0.304200
  0.785  0.33987302E+00  0.11551367E+00  0.12598319E+00    0.308113
  0.790  0.33765783E+00  0.11401281E+00  0.12606096E+00    0.312050
  0.795  0.33538882E+00  0.11248566E+00  0.12613938E+00    0.316013
  0.800  0.33306641E+00  0.11093324E+00  0.12621844E+00    0.320000
  0.805  0.33069105E+00  0.10935657E+00  0.12629815E+00    0.324013
  0.810  0.32826317E+00  0.10775671E+00  0.12637851E+00    0.328050
  0.815  0.32578323E+00  0.10613472E+00  0.12645951E+00    0.332113
  0.820  0.32325169E+00  0.10449166E+00  0.12654118E+00    0.336200
  0.825  0.32066902E+00  0.10282862E+00  0.12662350E+00    0.340313
  0.830  0.31803568E+00  0.10114670E+00  0.12670649E+00    0.344450
  0.835  0.31535217E+00  0.99446991E-01  0.12679014E+00    0.348612
  0.840  0.31261897E+00  0.97730618E-01  0.12687446E+00    0.352800
  0.845  0.30983657E+00  0.95998700E-01  0.12695946E+00    0.357012
  0.850  0.30700548E+00  0.94252366E-01  0.12704513E+00    0.361250
  0.855  0.30412621E+00  0.92492755E-01  0.12713149E+00    0.365512
  0.860  0.30119928E+00  0.90721008E-01  0.12721853E+00    0.369800
  0.865  0.29822521E+00  0.88938277E-01  0.12730625E+00    0.374113
  0.870  0.29520453E+00  0.87145714E-01  0.12739467E+00    0.378450
  0.875  0.29213777E+00  0.85344478E-01  0.12748378E+00    0.382813
  0.880  0.28902548E+00  0.83535730E-01  0.12757360E+00    0.387200
  0.885  0.28586821E+00  0.81720634E-01  0.12766411E+00    0.391613
  0.890  0.28266651E+00  0.79900355E-01  0.12775534E+00    0.396050
  0.895  0.27942094E+00  0.78076060E-01  0.12784727E+00    0.400512
  0.900  0.27613206E+00  0.76248917E-01  0.12793992E+00    0.405000
  0.905  0.27280046E+00  0.74420090E-01  0.12803329E+00    0.409513
  0.910  0.26942670E+00  0.72590747E-01  0.12812739E+00    0.414050
  0.915  0.26601137E+00  0.70762049E-01  0.12822221E+00    0.418613
  0.920  0.26255505E+00  0.68935157E-01  0.12831777E+00    0.423200
  0.925  0.25905835E+00  0.67111228E-01  0.12841406E+00    0.427813
  0.930  0.25552185E+00  0.65291416E-01  0.12851109E+00    0.432450
  0.935  0.25194616E+00  0.63476867E-01  0.12860886E+00    0.437113
  0.940  0.24833188E+00  0.61668725E-01  0.12870739E+00    0.441800
  0.945  0.24467964E+00  0.59868125E-01  0.12880667E+00    0.446513
  0.950  0.24099004E+00  0.58076197E-01  0.12890671E+00    0.451250
  0.955  0.23726370E+00  0.56294062E-01  0.12900751E+00    0.456013
  0.960  0.23350125E+00  0.54522833E-01  0.12910908E+00    0.460800
  0.965  0.22970332E+00  0.52763613E-01  0.12921143E+00    0.465612
  0.970  0.22587053E+00  0.51017498E-01  0.12931455E+00    0.470450
  0.975  0.22200354E+00  0.49285571E-01  0.12941845E+00    0.475312
  0.980  0.21810297E+00  0.47568904E-01  0.12952314E+00    0.480200
  0.985  0.21416946E+00  0.45868559E-01  0.12962862E+00    0.485113
  0.990  0.21020368E+00  0.44185586E-01  0.12973490E+00    0.490050
  0.995  0.20620626E+00  0.42521020E-01  0.12984198E+00    0.495013
  1.000  0.20217785E+00  0.40875884E-01  0.12994986E+00    0.500000
  1.005  0.19811912E+00  0.39251187E-01  0.13005856E+00    0.505013
  1.010  0.19403072E+00  0.37647922E-01  0.13016808E+00    0.510050
  1.015  0.18991332E+00  0.36067069E-01  0.13027842E+00    0.515113
  1.020  0.18576757E+00  0.34509590E-01  0.13038959E+00    0.520200
  1.025  0.18159414E+00  0.32976433E-01  0.13050159E+00    0.525312
  1.030  0.17739371E+00  0.31468528E-01  0.13061443E+00    0.530450
  1.035  0.17316694E+00  0.29986788E-01  0.13072811E+00    0.535612
  1.040  0.16891450E+00  0.28532107E-01  0.13084264E+00    0.540800
  1.045  0.16463706E+00  0.27105362E-01  0.13095803E+00    0.546012
  1.050  0.16033531E+00  0.25707413E-01  0.13107429E+00    0.551250
  1.055  0.15600992E+00  0.24339097E-01  0.13119140E+00    0.556512
  1.060  0.15166158E+00  0.23001234E-01  0.13130940E+00    0.561800
  1.065  0.14729095E+00  0.21694623E-01  0.13142827E+00    0.567112
  1.070  0.14289872E+00  0.20420043E-01  0.13154802E+00    0.572450
  1.075  0.13848557E+00  0.19178253E-01  0.13166867E+00    0.577812
  1.080  0.13405219E+00  0.17969990E-01  0.13179022E+00    0.583200
  1.085  0.12959926E+00  0.16795969E-01  0.13191266E+00    0.588612
  1.090  0.12512747E+00  0.15656883E-01  0.13203602E+00    0.594050
  1.095  0.12063749E+00  0.14553404E-01  0.13216030E+00    0.599513
  1.100  0.11613002E+00  0.13486181E-01  0.13228549E+00    0.605000
  1.105  0.11160574E+00  0.12455841E-01  0.13241162E+00    0.610513
  1.110  0.10706533E+00  0.11462985E-01  0.13253868E+00    0.616050
  1.115  0.10250949E+00  0.10508195E-01  0.13266669E+00    0.621613
  1.120  0.97938892E-01  0.95920267E-02  0.13279564E+00    0.627200
  1.125  0.93354228E-01  0.87150119E-02  0.13292555E+00    0.632813
  1.130  0.88756180E-01  0.78776596E-02  0.13305642E+00    0.638450
  1.135  0.84145434E-01  0.70804541E-02  0.13318827E+00    0.644112
  1.140  0.79522672E-01  0.63238554E-02  0.13332109E+00    0.649800
  1.145  0.74888578E-01  0.56082991E-02  0.13345490E+00    0.655513
  1.150  0.70243832E-01  0.49341959E-02  0.13358969E+00    0.661250
  1.155  0.65589116E-01  0.43019322E-02  0.13372549E+00    0.667013
  1.160  0.60925110E-01  0.37118690E-02  0.13386230E+00    0.672800
  1.165  0.56252492E-01  0.31643428E-02  0.13400011E+00    0.678613
  1.170  0.51571938E-01  0.26596647E-02  0.13413896E+00    0.684450
  1.175  0.46884123E-01  0.21981210E-02  0.13427883E+00    0.690313
  1.180  0.42189723E-01  0.17799727E-02  0.13441973E+00    0.696200
  1.185  0.37489408E-01  0.14054557E-02  0.13456169E+00    0.702113
  1.190  0.32783848E-01  0.10747807E-02  0.13470470E+00    0.708050
  1.195  0.28073712E-01  0.78813330E-03  0.13484877E+00    0.714013
  1.200  0.23359665E-01  0.54567395E-03  0.13499391E+00    0.720000
  1.205  0.18642371E-01  0.34753801E-03  0.13514012E+00    0.726013
  1.210  0.13922492E-01  0.19383578E-03  0.13528743E+00    0.732050
  1.215  0.92006856E-02  0.84652615E-04  0.13543583E+00    0.738113
  1.220  0.44776088E-02  0.20048980E-04  0.13558534E+00    0.744200
  1.225 -0.24608502E-03  0.60557837E-07  0.13573596E+00    0.750313
  1.230 -0.49697450E-02  0.24698365E-04  0.13588770E+00    0.756450
  1.235 -0.96927232E-02  0.93948883E-04  0.13604057E+00    0.762613
  1.240 -0.14414375E-01  0.20777420E-03  0.13619458E+00    0.768800
  1.245 -0.19134058E-01  0.36611217E-03  0.13634975E+00    0.775013
  1.250 -0.23851134E-01  0.56887660E-03  0.13650607E+00    0.781250
  1.255 -0.28564968E-01  0.81595740E-03  0.13666356E+00    0.787513
  1.260 -0.33274928E-01  0.11072208E-02  0.13682223E+00    0.793800
  1.265 -0.37980385E-01  0.14425097E-02  0.13698208E+00    0.800113
  1.270 -0.42680716E-01  0.18216435E-02  0.13714314E+00    0.806450
  1.275 -0.47375298E-01  0.22444189E-02  0.13730540E+00    0.812813
  1.280 -0.52063515E-01  0.27106096E-02  0.13746888E+00    0.819200
  1.285 -0.56744753E-01  0.32199670E-02  0.13763359E+00    0.825612
  1.290 -0.61418404E-01  0.37722204E-02  0.13779954E+00    0.832050
  1.295 -0.66083862E-01  0.43670768E-02  0.13796674E+00    0.838512
  1.300 -0.70740525E-01  0.50042219E-02  0.13813520E+00    0.845000
  1.305 -0.75387798E-01  0.56833201E-02  0.13830493E+00    0.851512
  1.310 -0.80025088E-01  0.64040147E-02  0.13847594E+00    0.858050
  1.315 -0.84651807E-01  0.71659284E-02  0.13864825E+00    0.864612
  1.320 -0.89267371E-01  0.79686635E-02  0.13882186E+00    0.871200
  1.325 -0.93871202E-01  0.88118026E-02  0.13899679E+00    0.877812
  1.330 -0.98462726E-01  0.96949084E-02  0.13917305E+00    0.884450
  1.335 -0.10304137E+00  0.10617525E-01  0.13935064E+00    0.891112
  1.340 -0.10760658E+00  0.11579176E-01  0.13952959E+00    0.897800
  1.345 -0.11215778E+00  0.12579369E-01  0.13970990E+00    0.904512
  1.350 -0.11669443E+00  0.13617591E-01  0.13989159E+00    0.911250
  1.355 -0.12121598E+00  0.14693314E-01  0.14007467E+00    0.918013
  1.360 -0.12572188E+00  0.15805991E-01  0.14025915E+00    0.924800
  1.365 -0.13021159E+00  0.16955057E-01  0.14044504E+00    0.931612
  1.370 -0.13468457E+00  0.18139935E-01  0.14063236E+00    0.938450
  1.375 -0.13914031E+00  0.19360027E-01  0.14082112E+00    0.945313
  1.380 -0.14357828E+00  0.20614722E-01  0.14101133E+00    0.952200
  1.385 -0.14799795E+00  0.21903394E-01  0.14120302E+00    0.959113
  1.390 -0.15239882E+00  0.23225402E-01  0.14139618E+00    0.966050
  1.395 -0.15678039E+00  0.24580090E-01  0.14159084E+00    0.973013
  1.400 -0.16114214E+00  0.25966790E-01  0.14178701E+00    0.980000
  1.405 -0.16548359E+00  0.27384820E-01  0.14198470E+00    0.987013
  1.410 -0.16980425E+00  0.28833484E-01  0.14218393E+00    0.994050
  1.415 -0.17410364E+00  0.30312076E-01  0.14238471E+00    1.001113
  1.420 -0.17838126E+00  0.31819876E-01  0.14258707E+00    1.008200
  1.425 -0.18263667E+00  0.33356153E-01  0.14279100E+00    1.015313
  1.430 -0.18686939E+00  0.34920167E-01  0.14299654E+00    1.022450
  1.435 -0.19107895E+00  0.36511166E-01  0.14320369E+00    1.029613
  1.440 -0.19526492E+00  0.38128388E-01  0.14341247E+00    1.036800
  1.445 -0.19942683E+00  0.39771062E-01  0.14362289E+00    1.044013
  1.450 -0.20356426E+00  0.41438408E-01  0.14383498E+00    1.051250
  1.455 -0.20767676E+00  0.43129638E-01  0.14404875E+00    1.058513
  1.460 -0.21176392E+00  0.44843956E-01  0.14426422E+00    1.065800
  1.465 -0.21582529E+00  0.46580557E-01  0.14448140E+00    1.073113
  1.470 -0.21986048E+00  0.48338632E-01  0.14470031E+00    1.080450
  1.475 -0.22386907E+00  0.50117362E-01  0.14492097E+00    1.087813
  1.480 -0.22785066E+00  0.51915925E-01  0.14514340E+00    1.095200
  1.485 -0.23180486E+00  0.53733492E-01  0.14536762E+00    1.102613
  1.490 -0.23573126E+00  0.55569229E-01  0.14559363E+00    1.110050
  1.495 -0.23962950E+00  0.57422299E-01  0.14582147E+00    1.117513
  1.500 -0.24349920E+00  0.59291859E-01  0.14605116E+00    1.125000
  1.505 -0.24733997E+00  0.61177063E-01  0.14628270E+00    1.132513
  1.510 -0.25115147E+00  0.63077063E-01  0.14651612E+00    1.140050
  1.515 -0.25493334E+00  0.64991007E-01  0.14675145E+00    1.147613
  1.520 -0.25868522E+00  0.66918042E-01  0.14698869E+00    1.155200
  1.525 -0.26240677E+00  0.68857313E-01  0.14722788E+00    1.162813
  1.530 -0.26609766E+00  0.70807963E-01  0.14746903E+00    1.170450
  1.535 -0.26975755E+00  0.72769136E-01  0.14771216E+00    1.178113
  1.540 -0.27338613E+00  0.74739974E-01  0.14795730E+00    1.185800
  1.545 -0.27698307E+00  0.76719620E-01  0.14820447E+00    1.193512
  1.550 -0.28054807E+00  0.78707218E-01  0.14845369E+00    1.201250
  1.555 -0.28408082E+00  0.80701914E-01  0.14870498E+00    1.209012
  1.560 -0.28758104E+00  0.82702853E-01  0.14895836E+00    1.216800
  1.565 -0.29104842E+00  0.84709183E-01  0.14921387E+00    1.224612
  1.570 -0.29448269E+00  0.86720056E-01  0.14947152E+00    1.232450
  1.575 -0.29788358E+00  0.88734625E-01  0.14973134E+00    1.240312
  1.580 -0.30125080E+00  0.90752047E-01  0.14999334E+00    1.248200
  1.585 -0.30458411E+00  0.92771483E-01  0.15025757E+00    1.256112
  1.590 -0.30788325E+00  0.94792097E-01  0.15052404E+00    1.264050
  1.595 -0.31114797E+00  0.96813060E-01  0.15079278E+00    1.272012
  1.600 -0.31437803E+00  0.98833544E-01  0.15106381E+00    1.280000
  1.605 -0.31757319E+00  0.10085273E+00  0.15133716E+00    1.288013
  1.610 -0.32073323E+00  0.10286980E+00  0.15161287E+00    1.296050
  1.615 -0.32385792E+00  0.10488395E+00  0.15189095E+00    1.304113
  1.620 -0.32694706E+00  0.10689438E+00  0.15217144E+00    1.312200
  1.625 -0.33000043E+00  0.10890028E+00  0.15245436E+00    1.320313
  1.630 -0.33301784E+00  0.11090088E+00  0.15273974E+00    1.328450
  1.635 -0.33599909E+00  0.11289539E+00  0.15302761E+00    1.336612
  1.640 -0.33894399E+00  0.11488303E+00  0.15331801E+00    1.344800
  1.645 -0.34185237E+00  0.11686304E+00  0.15361097E+00    1.353012
  1.650 -0.34472406E+00  0.11883467E+00  0.15390651E+00    1.361250
  1.655 -0.34755888E+00  0.12079717E+00  0.15420466E+00    1.369513
  1.660 -0.35035667E+00  0.12274980E+00  0.15450547E+00    1.377800
  1.665 -0.35311729E+00  0.12469182E+00  0.15480895E+00    1.386113
  1.670 -0.35584059E+00  0.12662253E+00  0.15511516E+00    1.394450
  1.675 -0.35852643E+00  0.12854120E+00  0.15542411E+00    1.402813
  1.680 -0.36117467E+00  0.13044714E+00  0.15573585E+00    1.411200
  1.685 -0.36378519E+00  0.13233967E+00  0.15605041E+00    1.419613
  1.690 -0.36635787E+00  0.13421809E+00  0.15636783E+00    1.428050
  1.695 -0.36889260E+00  0.13608175E+00  0.15668814E+00    1.436513
  1.700 -0.37138927E+00  0.13792999E+00  0.15701139E+00    1.445000
  1.705 -0.37384778E+00  0.13976216E+00  0.15733760E+00    1.453513
  1.710 -0.37626803E+00  0.14157763E+00  0.15766682E+00    1.462050
  1.715 -0.37864995E+00  0.14337578E+00  0.15799909E+00    1.470613
  1.720 -0.38099344E+00  0.14515600E+00  0.15833445E+00    1.479200
  1.725 -0.38329844E+00  0.14691769E+00  0.15867294E+00    1.487813
  1.730 -0.38556487E+00  0.14866027E+00  0.15901461E+00    1.496450
  1.735 -0.38779268E+00  0.15038316E+00  0.15935949E+00    1.505113
  1.740 -0.38998181E+00  0.15208581E+00  0.15970762E+00    1.513800
  1.745 -0.39213221E+00  0.15376767E+00  0.16005906E+00    1.522513
  1.750 -0.39424384E+00  0.15542821E+00  0.16041385E+00    1.531250
  1.755 -0.39631667E+00  0.15706690E+00  0.16077203E+00    1.540013
  1.760 -0.39835065E+00  0.15868324E+00  0.16113366E+00    1.548800
  1.765 -0.40034577E+00  0.16027674E+00  0.16149878E+00    1.557613
  1.770 -0.40230201E+00  0.16184691E+00  0.16186743E+00    1.566450
  1.775 -0.40421936E+00  0.16339329E+00  0.16223968E+00    1.575313
  1.780 -0.40609781E+00  0.16491543E+00  0.16261557E+00    1.584200
  1.785 -0.40793735E+00  0.16641288E+00  0.16299515E+00    1.593113
  1.790 -0.40973801E+00  0.16788523E+00  0.16337848E+00    1.602050
  1.795 -0.41149978E+00  0.16933207E+00  0.16376560E+00    1.611012
  1.800 -0.41322268E+00  0.17075299E+00  0.16415659E+00    1.620000
  1.805 -0.41490675E+00  0.17214761E+00  0.16455149E+00    1.629012
  1.810 -0.41655200E+00  0.17351557E+00  0.16495036E+00    1.638050
  1.815 -0.41815846E+00  0.17485650E+00  0.16535326E+00    1.647112
  1.820 -0.41972619E+00  0.17617008E+00  0.16576025E+00    1.656200
  1.825 -0.42125523E+00  0.17745597E+00  0.16617139E+00    1.665312
  1.830 -0.42274562E+00  0.17871386E+00  0.16658674E+00    1.674450
  1.835 -0.42419743E+00  0.17994346E+00  0.16700638E+00    1.683612
  1.840 -0.42561071E+00  0.18114448E+00  0.16743036E+00    1.692800
  1.845 -0.42698553E+00  0.18231664E+00  0.16785876E+00    1.702012
  1.850 -0.42832197E+00  0.18345971E+00  0.16829163E+00    1.711250
  1.855 -0.42962010E+00  0.18457343E+00  0.16872906E+00    1.720512
  1.860 -0.43088000E+00  0.18565758E+00  0.16917111E+00    1.729800
  1.865 -0.43210177E+00  0.18671194E+00  0.16961786E+00    1.739113
  1.870 -0.43328550E+00  0.18773632E+00  0.17006938E+00    1.748450
  1.875 -0.43443128E+00  0.18873053E+00  0.17052575E+00    1.757813
  1.880 -0.43553921E+00  0.18969440E+00  0.17098704E+00    1.767200
  1.885 -0.43660941E+00  0.19062778E+00  0.17145335E+00    1.776612
  1.890 -0.43764199E+00  0.19153051E+00  0.17192474E+00    1.786050
  1.895 -0.43863707E+00  0.19240248E+00  0.17240131E+00    1.795513
  1.900 -0.43959476E+00  0.19324355E+00  0.17288313E+00    1.805000
  1.905 -0.44051520E+00  0.19405364E+00  0.17337031E+00    1.814512
  1.910 -0.44139851E+00  0.19483265E+00  0.17386292E+00    1.824050
  1.915 -0.44224484E+00  0.19558050E+00  0.17436107E+00    1.833613
  1.920 -0.44305432E+00  0.19629713E+00  0.17486484E+00    1.843200
  1.925 -0.44382709E+00  0.19698249E+00  0.17537433E+00    1.852813
  1.930 -0.44456332E+00  0.19763654E+00  0.17588965E+00    1.862450
  1.935 -0.44526314E+00  0.19825927E+00  0.17641088E+00    1.872113
  1.940 -0.44592673E+00  0.19885064E+00  0.17693815E+00    1.881800
  1.945 -0.44655423E+00  0.19941068E+00  0.17747156E+00    1.891513
  1.950 -0.44714582E+00  0.19993938E+00  0.17801120E+00    1.901250
  1.955 -0.44770167E+00  0.20043678E+00  0.17855721E+00    1.911013
  1.960 -0.44822194E+00  0.20090291E+00  0.17910969E+00    1.920800
  1.965 -0.44870683E+00  0.20133782E+00  0.17966876E+00    1.930613
  1.970 -0.44915651E+00  0.20174157E+00  0.18023454E+00    1.940450
  1.975 -0.44957116E+00  0.20211423E+00  0.18080716E+00    1.950313
  1.980 -0.44995098E+00  0.20245588E+00  0.18138675E+00    1.960200
  1.985 -0.45029616E+00  0.20276663E+00  0.18197343E+00    1.970113
  1.990 -0.45060689E+00  0.20304657E+00  0.18256734E+00    1.980050
  1.995 -0.45088338E+00  0.20329582E+00  0.18316863E+00    1.990013
  2.000 -0.45112583E+00  0.20351451E+00  0.18377742E+00    2.000000
  2.005 -0.45133444E+00  0.20370278E+00  0.18439387E+00    2.010012
  2.010 -0.45150943E+00  0.20386077E+00  0.18501813E+00    2.020050
  2.015 -0.45165101E+00  0.20398863E+00  0.18565036E+00    2.030113
  2.020 -0.45175940E+00  0.20408655E+00  0.18629070E+00    2.040200
  2.025 -0.45183481E+00  0.20415469E+00  0.18693933E+00    2.050312
  2.030 -0.45187747E+00  0.20419325E+00  0.18759641E+00    2.060450
  2.035 -0.45188761E+00  0.20420241E+00  0.18826211E+00    2.070613
  2.040 -0.45186545E+00  0.20418238E+00  0.18893661E+00    2.080800
  2.045 -0.45181123E+00  0.20413339E+00  0.18962010E+00    2.091012
  2.050 -0.45172518E+00  0.20405563E+00  0.19031277E+00    2.101250
  2.055 -0.45160753E+00  0.20394936E+00  0.19101479E+00    2.111513
  2.060 -0.45145854E+00  0.20381481E+00  0.19172639E+00    2.121800
  2.065 -0.45127843E+00  0.20365222E+00  0.19244775E+00    2.132112
  2.070 -0.45106746E+00  0.20346185E+00  0.19317910E+00    2.142450
  2.075 -0.45082587E+00  0.20324397E+00  0.19392065E+00    2.152813
  2.080 -0.45055392E+00  0.20299884E+00  0.19467263E+00    2.163200
  2.085 -0.45025185E+00  0.20272673E+00  0.19543526E+00    2.173612
  2.090 -0.44991992E+00  0.20242794E+00  0.19620879E+00    2.184050
  2.095 -0.44955839E+00  0.20210275E+00  0.19699346E+00    2.194513
  2.100 -0.44916752E+00  0.20175146E+00  0.19778954E+00    2.205000
  2.105 -0.44874756E+00  0.20137437E+00  0.19859727E+00    2.215512
  2.110 -0.44829878E+00  0.20097179E+00  0.19941695E+00    2.226050
  2.115 -0.44782144E+00  0.20054405E+00  0.20024883E+00    2.236613
  2.120 -0.44731582E+00  0.20009144E+00  0.20109322E+00    2.247200
  2.125 -0.44678218E+00  0.19961432E+00  0.20195042E+00    2.257813
  2.130 -0.44622079E+00  0.19911299E+00  0.20282073E+00    2.268450
  2.135 -0.44563192E+00  0.19858781E+00  0.20370447E+00    2.279113
  2.140 -0.44501585E+00  0.19803911E+00  0.20460198E+00    2.289800
  2.145 -0.44437285E+00  0.19746723E+00  0.20551361E+00    2.300512
  2.150 -0.44370320E+00  0.19687253E+00  0.20643970E+00    2.311250
  2.155 -0.44300718E+00  0.19625536E+00  0.20738062E+00    2.322013
  2.160 -0.44228507E+00  0.19561608E+00  0.20833676E+00    2.332800
  2.165 -0.44153715E+00  0.19495505E+00  0.20930850E+00    2.343612
  2.170 -0.44076369E+00  0.19427263E+00  0.21029627E+00    2.354450
  2.175 -0.43996499E+00  0.19356920E+00  0.21130049E+00    2.365313
  2.180 -0.43914133E+00  0.19284511E+00  0.21232159E+00    2.376200
  2.185 -0.43829300E+00  0.19210075E+00  0.21336003E+00    2.387113
  2.190 -0.43742028E+00  0.19133650E+00  0.21441630E+00    2.398050
  2.195 -0.43652345E+00  0.19055272E+00  0.21549088E+00    2.409012
  2.200 -0.43560282E+00  0.18974981E+00  0.21658428E+00    2.420000
  2.205 -0.43465866E+00  0.18892815E+00  0.21769705E+00    2.431013
  2.210 -0.43369127E+00  0.18808812E+00  0.21882973E+00    2.442050
  2.215 -0.43270094E+00  0.18723011E+00  0.21998290E+00    2.453112
  2.220 -0.43168796E+00  0.18635450E+00  0.22115717E+00    2.464200
  2.225 -0.43065263E+00  0.18546169E+00  0.22235315E+00    2.475313
  2.230 -0.42959523E+00  0.18455206E+00  0.22357151E+00    2.486450
  2.235 -0.42851606E+00  0.18362601E+00  0.22481292E+00    2.497612
  2.240 -0.42741541E+00  0.18268394E+00  0.22607810E+00    2.508800
  2.245 -0.42629358E+00  0.18172622E+00  0.22736778E+00    2.520013
  2.250 -0.42515087E+00  0.18075326E+00  0.22868273E+00    2.531250
  2.255 -0.42398756E+00  0.17976545E+00  0.23002377E+00    2.542512
  2.260 -0.42280395E+00  0.17876318E+00  0.23139174E+00    2.553800
  2.265 -0.42160034E+00  0.17774685E+00  0.23278753E+00    2.565113
  2.270 -0.42037703E+00  0.17671684E+00  0.23421205E+00    2.576450
